symbol,signal,entryTime,outTime,pnl
BTCUSDT,-1,1675107339453.0,1675107349722.0,0.03079
BTCUSDT,1,1675107344733.0,1675107354736.0,-0.04487
ETHUSDT,1,1675107344770.0,1675107355074.0,-0.04315
BTCUSDT,-1,1675107345388.0,1675107355606.0,0.00044
BTCUSDT,1,1675107349722.0,1675107359949.0,0.01012
BTCUSDT,-1,1675107349776.0,1675107360023.0,-0.01672
BTCUSDT,1,1675107350433.0,1675107360479.0,0.01012
ETHUSDT,-1,1675107350539.0,1675107361198.0,-0.02577
BTCUSDT,-1,1675107351157.0,1675107361954.0,-0.02157
BTCUSDT,1,1675107352555.0,1675107364444.0,0.00836
ETHUSDT,1,1675107359868.0,1675107369897.0,-0.03801
BTCUSDT,-1,1675107367058.0,1675107378156.0,0.06646
ETHUSDT,-1,1675107367884.0,1675107378177.0,-0.00322
BTCUSDT,1,1675107368559.0,1675107378736.0,0.01233
ETHUSDT,1,1675107372678.0,1675107382771.0,-0.04962
BTCUSDT,-1,1675107374104.0,1675107385007.0,0.03611
ETHUSDT,-1,1675107376928.0,1675107387072.0,-0.00000
BTCUSDT,1,1675107378737.0,1675107388755.0,-0.03347
BTCUSDT,-1,1675107378961.0,1675107388976.0,0.04449
BTCUSDT,1,1675107387990.0,1675107398206.0,-0.13743
BTCUSDT,-1,1675107388905.0,1675107398933.0,0.11192
ETHUSDT,1,1675107388886.0,1675107400981.0,-0.08380
ETHUSDT,-1,1675107389394.0,1675107400981.0,0.03870
BTCUSDT,1,1675107391660.0,1675107401719.0,-0.04541
BTCUSDT,-1,1675107393703.0,1675107403754.0,0.04587
BTCUSDT,1,1675107396582.0,1675107407019.0,-0.03749
BTCUSDT,-1,1675107398933.0,1675107409332.0,0.00838
BTCUSDT,1,1675107402888.0,1675107412940.0,0.10897
BTCUSDT,-1,1675107402974.0,1675107413045.0,-0.11957
ETCUSDT,1,1675107403737.0,1675107413979.0,0.11358
ETCUSDT,-1,1675107403772.0,1675107413979.0,-0.11832
BTCUSDT,1,1675107406182.0,1675107416494.0,0.14915
ETHUSDT,1,1675107409354.0,1675107419859.0,0.07874
ETCUSDT,1,1675107415934.0,1675107426332.0,-0.05200
BTCUSDT,-1,1675107416531.0,1675107426536.0,0.04802
BTCUSDT,1,1675107420441.0,1675107430635.0,-0.10306
BTCUSDT,-1,1675107421187.0,1675107431970.0,0.07490
BTCUSDT,1,1675107428696.0,1675107438970.0,-0.10489
ETHUSDT,-1,1675107427921.0,1675107439976.0,0.08904
BTCUSDT,-1,1675107430358.0,1675107440377.0,0.06216
ETCUSDT,-1,1675107434078.0,1675107444193.0,0.03786
BTCUSDT,1,1675107441638.0,1675107451702.0,0.08467
ETHUSDT,1,1675107446724.0,1675107457907.0,0.10847
ETCUSDT,1,1675107452198.0,1675107462230.0,0.00000
BTCUSDT,-1,1675107465088.0,1675107475460.0,-0.10663
ETHUSDT,-1,1675107465614.0,1675107475676.0,-0.11094
BTCUSDT,1,1675107470790.0,1675107480946.0,0.10967
ETHUSDT,1,1675107471936.0,1675107483900.0,0.10897
BTCUSDT,-1,1675107488198.0,1675107498616.0,-0.00572
BTCUSDT,1,1675107491498.0,1675107502061.0,-0.02198
BTCUSDT,-1,1675107493854.0,1675107504688.0,0.01935
BTCUSDT,1,1675107494828.0,1675107504945.0,-0.03342
ETHUSDT,-1,1675107495684.0,1675107505794.0,0.02640
BTCUSDT,-1,1675107498625.0,1675107509416.0,0.01759
ETCUSDT,-1,1675107499425.0,1675107510988.0,0.03777
BTCUSDT,1,1675107514080.0,1675107524869.0,0.00967
ETHUSDT,1,1675107517047.0,1675107527219.0,-0.00966
BTCUSDT,-1,1675107531212.0,1675107541898.0,-0.01099
ETHUSDT,-1,1675107537807.0,1675107547951.0,0.00966
ETHUSDT,1,1675107538447.0,1675107548615.0,-0.03025
ETCUSDT,1,1675107540292.0,1675107550696.0,-0.10381
BTCUSDT,1,1675107541174.0,1675107552334.0,-0.04045
BTCUSDT,-1,1675107548719.0,1675107561482.0,-0.01671
ETHUSDT,-1,1675107550154.0,1675107562384.0,-0.02833
BTCUSDT,1,1675107557955.0,1675107570424.0,-0.00660
ETHUSDT,1,1675107563652.0,1675107573934.0,-0.00129
BTCUSDT,-1,1675107565500.0,1675107575601.0,0.02904
ETHUSDT,-1,1675107571286.0,1675107582229.0,0.06311
ETCUSDT,-1,1675107571781.0,1675107582237.0,0.06140
BTCUSDT,1,1675107574090.0,1675107584335.0,-0.08094
BTCUSDT,-1,1675107574128.0,1675107584335.0,0.06468
BTCUSDT,1,1675107593685.0,1675107604927.0,0.07005
BTCUSDT,-1,1675107598952.0,1675107608964.0,-0.08987
BTCUSDT,1,1675107601849.0,1675107612020.0,0.08280
ETHUSDT,1,1675107609408.0,1675107620245.0,0.07216
ETHUSDT,-1,1675107633852.0,1675107644209.0,0.10047
BTCUSDT,-1,1675107634496.0,1675107645177.0,0.08711
BTCUSDT,1,1675107649190.0,1675107659281.0,0.00397
BTCUSDT,-1,1675107651311.0,1675107661388.0,-0.06834
BTCUSDT,1,1675107655374.0,1675107665381.0,0.04453
ETHUSDT,1,1675107661215.0,1675107671271.0,-0.02774
ETCUSDT,1,1675107660484.0,1675107672055.0,-0.01893
BTCUSDT,-1,1675107664359.0,1675107675427.0,-0.01851
BTCUSDT,1,1675107665290.0,1675107675427.0,0.00749
ETHUSDT,-1,1675107665546.0,1675107675803.0,-0.00452
BTCUSDT,-1,1675107666225.0,1675107676483.0,-0.01895
BTCUSDT,1,1675107672692.0,1675107682875.0,-0.00132
ETHUSDT,1,1675107675988.0,1675107686281.0,-0.00194
ETHUSDT,-1,1675107680285.0,1675107691049.0,-0.01549
BTCUSDT,-1,1675107683106.0,1675107693198.0,-0.04496
ETCUSDT,-1,1675107686554.0,1675107697706.0,-0.05208
BTCUSDT,1,1675107687781.0,1675107698318.0,0.05157
ETHUSDT,1,1675107694604.0,1675107705018.0,-0.02709
BTCUSDT,-1,1675107700717.0,1675107711071.0,-0.01674
BTCUSDT,1,1675107706149.0,1675107716287.0,0.06256
ETHUSDT,-1,1675107706498.0,1675107716796.0,-0.05226
ETHUSDT,1,1675107712425.0,1675107722791.0,0.01484
ETCUSDT,1,1675107716710.0,1675107726933.0,-0.02838
BTCUSDT,-1,1675107720951.0,1675107731171.0,-0.02423
BTCUSDT,1,1675107729941.0,1675107739957.0,0.06254
BTCUSDT,-1,1675107744701.0,1675107754710.0,0.02466
ETHUSDT,-1,1675107754700.0,1675107764760.0,0.08448
ETCUSDT,-1,1675107755096.0,1675107765191.0,0.07567
BTCUSDT,1,1675107756030.0,1675107767359.0,-0.05418
BTCUSDT,-1,1675107762720.0,1675107773720.0,0.05948
BTCUSDT,1,1675107781488.0,1675107791958.0,0.00088
ETHUSDT,1,1675107782606.0,1675107792943.0,-0.01097
BTCUSDT,-1,1675107791248.0,1675107801777.0,0.01411
ETHUSDT,-1,1675107791274.0,1675107801834.0,0.00452
BTCUSDT,1,1675107792786.0,1675107803022.0,-0.01631
BTCUSDT,-1,1675107800702.0,1675107811420.0,0.00749
BTCUSDT,1,1675107804654.0,1675107814830.0,-0.01455
ETHUSDT,1,1675107806088.0,1675107816126.0,-0.01291
BTCUSDT,-1,1675107810301.0,1675107820573.0,-0.02248
ETHUSDT,-1,1675107815012.0,1675107828039.0,-0.02518
BTCUSDT,1,1675107822947.0,1675107833272.0,0.04099
BTCUSDT,-1,1675107831984.0,1675107842025.0,-0.02159
ETHUSDT,1,1675107831987.0,1675107842082.0,0.00452
BTCUSDT,1,1675107832266.0,1675107842287.0,0.02468
ETCUSDT,1,1675107843642.0,1675107854412.0,0.07579
BTCUSDT,-1,1675107846489.0,1675107857011.0,-0.05905
BTCUSDT,1,1675107853335.0,1675107864619.0,-0.00881
BTCUSDT,-1,1675107860393.0,1675107870561.0,0.01278
BTCUSDT,1,1675107869204.0,1675107879519.0,-0.01983
BTCUSDT,-1,1675107869205.0,1675107879568.0,-0.00308
BTCUSDT,1,1675107875332.0,1675107886464.0,0.00925
BTCUSDT,-1,1675107877305.0,1675107888207.0,-0.01234
ETHUSDT,-1,1675107889237.0,1675107899988.0,-0.01548
BTCUSDT,1,1675107890271.0,1675107901766.0,0.02776
ETHUSDT,1,1675107891379.0,1675107901770.0,0.00323
ETHUSDT,-1,1675107901775.0,1675107911797.0,0.08579
ETHUSDT,1,1675107901875.0,1675107912990.0,-0.10191
ETHUSDT,-1,1675107903157.0,1675107914214.0,0.08579
ETHUSDT,1,1675107903157.0,1675107914214.0,-0.08193
ETHUSDT,-1,1675107903157.0,1675107914214.0,0.07870
ETHUSDT,-1,1675107903237.0,1675107914224.0,0.05485
BTCUSDT,-1,1675107903774.0,1675107914237.0,-0.00264
BTCUSDT,1,1675107904728.0,1675107914731.0,-0.04756
BTCUSDT,-1,1675107911587.0,1675107921677.0,0.01982
ETCUSDT,-1,1675107927347.0,1675107937731.0,0.06155
BTCUSDT,1,1675107942553.0,1675107952561.0,-0.00573
BTCUSDT,-1,1675107948465.0,1675107958657.0,-0.00397
ETHUSDT,1,1675107949239.0,1675107960566.0,0.01291
BTCUSDT,1,1675107960343.0,1675107970593.0,0.04761
ETCUSDT,1,1675107993642.0,1675108003842.0,0.08996
ETHUSDT,-1,1675108021375.0,1675108032006.0,0.04124
BTCUSDT,-1,1675108030148.0,1675108040277.0,-0.00088
BTCUSDT,1,1675108041403.0,1675108051813.0,-0.01848
ETHUSDT,1,1675108047358.0,1675108058415.0,0.00129
BTCUSDT,-1,1675108047296.0,1675108059099.0,-0.01276
BTCUSDT,1,1675108062532.0,1675108072675.0,-0.02948
BTCUSDT,-1,1675108072754.0,1675108082816.0,-0.05853
ETHUSDT,-1,1675108072206.0,1675108082886.0,-0.03031
BTCUSDT,1,1675108081660.0,1675108091684.0,-0.04311
BTCUSDT,-1,1675108090518.0,1675108101138.0,0.02596
BTCUSDT,1,1675108097340.0,1675108107383.0,-0.01672
BTCUSDT,-1,1675108103014.0,1675108113119.0,-0.00484
ETCUSDT,-1,1675108101039.0,1675108113336.0,-0.02364
ETCUSDT,1,1675108108563.0,1675108118897.0,0.00945
ETCUSDT,-1,1675108113336.0,1675108124040.0,0.05671
BTCUSDT,1,1675108139292.0,1675108150658.0,0.06208
ETHUSDT,1,1675108145732.0,1675108156651.0,0.03355
ETCUSDT,1,1675108158578.0,1675108169567.0,-0.00945
ETHUSDT,-1,1675108167945.0,1675108178218.0,-0.00839
BTCUSDT,-1,1675108169171.0,1675108179252.0,0.00968
BTCUSDT,1,1675108179554.0,1675108195035.0,-0.00836
BTCUSDT,-1,1675108181496.0,1675108195035.0,0.00088
BTCUSDT,1,1675108206960.0,1675108220003.0,0.01188
ETCUSDT,-1,1675108224854.0,1675108236525.0,-0.02837
ETHUSDT,1,1675108229448.0,1675108241723.0,0.02775
ETCUSDT,1,1675108248203.0,1675108258578.0,0.00000
BTCUSDT,-1,1675108279136.0,1675108290256.0,0.00264
BTCUSDT,1,1675108283584.0,1675108294111.0,0.00527
BTCUSDT,-1,1675108288319.0,1675108300347.0,-0.01187
ETHUSDT,-1,1675108298660.0,1675108310590.0,-0.00193
BTCUSDT,1,1675108326721.0,1675108337324.0,0.00308
ETHUSDT,1,1675108330351.0,1675108341433.0,0.00322
BTCUSDT,-1,1675108358602.0,1675108369243.0,-0.05187
BTCUSDT,1,1675108362312.0,1675108372556.0,-0.00132
BTCUSDT,-1,1675108371673.0,1675108381940.0,0.04173
BTCUSDT,1,1675108382253.0,1675108392367.0,0.03515
ETHUSDT,-1,1675108388722.0,1675108399573.0,-0.00966
ETHUSDT,1,1675108399577.0,1675108410504.0,0.01932
BTCUSDT,-1,1675108408612.0,1675108420396.0,0.01449
ETCUSDT,-1,1675108418787.0,1675108429234.0,0.02829
ETHUSDT,-1,1675108418537.0,1675108430670.0,0.01288
BTCUSDT,1,1675108446516.0,1675108458339.0,-0.01758
BTCUSDT,-1,1675108472335.0,1675108482386.0,0.00132
ETHUSDT,1,1675108504012.0,1675108518314.0,-0.00837
ETHUSDT,-1,1675108521267.0,1675108531340.0,0.00580
BTCUSDT,1,1675108566830.0,1675108577150.0,0.02594
ETHUSDT,1,1675108574215.0,1675108588622.0,0.00580
BTCUSDT,-1,1675108593832.0,1675108604133.0,0.00528
ETHUSDT,-1,1675108611158.0,1675108624510.0,0.01612
BTCUSDT,1,1675108627287.0,1675108638090.0,0.00484
ETHUSDT,1,1675108643385.0,1675108654336.0,0.03416
ETCUSDT,1,1675108677643.0,1675108688001.0,0.04247
BTCUSDT,-1,1675108694014.0,1675108704909.0,-0.00966
BTCUSDT,1,1675108699850.0,1675108710046.0,0.00966
BTCUSDT,-1,1675108728460.0,1675108738664.0,0.02634
ETHUSDT,-1,1675108734373.0,1675108744593.0,-0.01352
BTCUSDT,1,1675108748038.0,1675108758466.0,0.03951
ETHUSDT,1,1675108758472.0,1675108769907.0,-0.01351
BTCUSDT,-1,1675108762127.0,1675108772142.0,-0.01800
BTCUSDT,1,1675108771634.0,1675108782073.0,0.00351
BTCUSDT,-1,1675108779880.0,1675108789953.0,-0.02678
ETHUSDT,-1,1675108781170.0,1675108792918.0,-0.04055
ETHUSDT,1,1675108792918.0,1675108803110.0,-0.03217
BTCUSDT,1,1675108793679.0,1675108804286.0,-0.03467
BTCUSDT,-1,1675108802330.0,1675108812337.0,0.04960
ETCUSDT,-1,1675108803442.0,1675108813530.0,0.09436
ETHUSDT,-1,1675108803358.0,1675108814835.0,0.03862
BTCUSDT,1,1675108912996.0,1675108923072.0,-0.01846
ETHUSDT,1,1675108929293.0,1675108942635.0,0.07093
ETCUSDT,1,1675108934376.0,1675108946009.0,0.07081
BTCUSDT,-1,1675108971879.0,1675108983849.0,-0.04216
BTCUSDT,1,1675108979013.0,1675108990311.0,0.02283
BTCUSDT,-1,1675108998114.0,1675109008248.0,-0.01361
ETHUSDT,-1,1675109001276.0,1675109012037.0,-0.06444
ETHUSDT,1,1675109016074.0,1675109028745.0,0.00708
BTCUSDT,1,1675109012592.0,1675109028762.0,0.01405
BTCUSDT,-1,1675109046642.0,1675109056684.0,-0.01097
ETCUSDT,-1,1675109052229.0,1675109064301.0,-0.02831
BTCUSDT,1,1675109056778.0,1675109066818.0,0.01492
BTCUSDT,-1,1675109071226.0,1675109082079.0,-0.00834
ETHUSDT,-1,1675109100761.0,1675109112174.0,-0.02703
BTCUSDT,1,1675109109142.0,1675109119270.0,0.04563
ETCUSDT,1,1675109116831.0,1675109127461.0,-0.03300
ETHUSDT,1,1675109118043.0,1675109129163.0,-0.00386
BTCUSDT,-1,1675109126843.0,1675109137352.0,-0.00263
BTCUSDT,1,1675109137969.0,1675109153059.0,0.02017
ETHUSDT,-1,1675109139958.0,1675109155675.0,-0.02059
ETHUSDT,1,1675109147231.0,1675109157732.0,0.00515
BTCUSDT,-1,1675109166558.0,1675109177903.0,-0.01360
ETHUSDT,-1,1675109166883.0,1675109179905.0,-0.02832
BTCUSDT,1,1675109185337.0,1675109195765.0,-0.01491
BTCUSDT,-1,1675109195847.0,1675109206607.0,0.00614
ETCUSDT,-1,1675109229214.0,1675109239442.0,0.04245
BTCUSDT,1,1675109245477.0,1675109256459.0,-0.01581
BTCUSDT,-1,1675109245921.0,1675109256462.0,0.01098
BTCUSDT,1,1675109272519.0,1675109283617.0,-0.01406
BTCUSDT,-1,1675109281756.0,1675109292085.0,-0.05054
BTCUSDT,1,1675109287503.0,1675109299707.0,0.04041
ETHUSDT,1,1675109290285.0,1675109300504.0,0.03546
ETHUSDT,-1,1675109324593.0,1675109336369.0,0.04126
BTCUSDT,-1,1675109330312.0,1675109340767.0,0.00220
ETCUSDT,1,1675109336301.0,1675109347871.0,-0.00945
BTCUSDT,1,1675109347326.0,1675109369406.0,0.01405
ETCUSDT,-1,1675109359709.0,1675109370014.0,-0.00944
ETHUSDT,1,1675109374607.0,1675109385756.0,-0.01225
BTCUSDT,-1,1675109391307.0,1675109402638.0,0.00878
ETHUSDT,-1,1675109403027.0,1675109413149.0,-0.01290
ETHUSDT,1,1675109490494.0,1675109500650.0,-0.03031
BTCUSDT,1,1675109490100.0,1675109500918.0,-0.02021
BTCUSDT,-1,1675109504495.0,1675109514508.0,-0.03911
ETCUSDT,1,1675109518115.0,1675109528188.0,0.05195
BTCUSDT,1,1675109522790.0,1675109555964.0,0.05095
BTCUSDT,-1,1675109565559.0,1675109576411.0,0.00922
ETHUSDT,-1,1675109565641.0,1675109578575.0,0.00193
BTCUSDT,1,1675109593482.0,1675109605080.0,0.02108
ETHUSDT,1,1675109610039.0,1675109624222.0,-0.01934
BTCUSDT,-1,1675109624368.0,1675109635691.0,0.01889
ETCUSDT,-1,1675109624799.0,1675109635705.0,0.00945
ETHUSDT,-1,1675109632774.0,1675109643815.0,0.03999
BTCUSDT,1,1675109650592.0,1675109663164.0,0.03163
ETHUSDT,1,1675109665381.0,1675109675845.0,0.00064
ETCUSDT,1,1675109669214.0,1675109679929.0,-0.03779
BTCUSDT,-1,1675109680615.0,1675109691934.0,-0.02592
ETHUSDT,-1,1675109694785.0,1675109705534.0,0.03935
BTCUSDT,1,1675109697408.0,1675109707672.0,-0.03558
BTCUSDT,-1,1675109698722.0,1675109711878.0,0.02373
ETHUSDT,1,1675109722279.0,1675109732285.0,0.01677
ETCUSDT,-1,1675109732925.0,1675109747109.0,-0.00945
BTCUSDT,1,1675109746988.0,1675109756990.0,-0.02548
BTCUSDT,-1,1675109758699.0,1675109768761.0,-0.00044
ETHUSDT,-1,1675109763406.0,1675109778694.0,-0.00774
ETHUSDT,1,1675109802973.0,1675109813296.0,0.01097
ETHUSDT,-1,1675109817942.0,1675109828938.0,-0.01162
BTCUSDT,1,1675109826592.0,1675109836966.0,0.01759
ETHUSDT,1,1675109833694.0,1675109845923.0,0.01162
ETCUSDT,1,1675109873344.0,1675109884442.0,-0.05672
ETHUSDT,-1,1675109875239.0,1675109888022.0,0.01807
BTCUSDT,-1,1675109874608.0,1675109888142.0,0.03561
BTCUSDT,1,1675109895349.0,1675109905756.0,-0.03342
ETCUSDT,-1,1675109895297.0,1675109906883.0,0.02838
BTCUSDT,-1,1675109903114.0,1675109921771.0,-0.02771
BTCUSDT,1,1675109921772.0,1675109934044.0,0.00748
BTCUSDT,-1,1675109942891.0,1675109953014.0,0.03563
ETHUSDT,1,1675109961090.0,1675109974093.0,0.02262
BTCUSDT,1,1675109969618.0,1675109979929.0,0.01452
ETHUSDT,-1,1675110012093.0,1675110022899.0,0.00840
BTCUSDT,-1,1675110022826.0,1675110034672.0,-0.03256
BTCUSDT,1,1675110026072.0,1675110038120.0,0.02727
ETHUSDT,1,1675110034803.0,1675110044924.0,0.01937
ETHUSDT,-1,1675110061082.0,1675110071186.0,0.12655
BTCUSDT,-1,1675110061213.0,1675110073118.0,0.09060
ETCUSDT,1,1675110065068.0,1675110075093.0,0.00474
ETCUSDT,-1,1675110066702.0,1675110077437.0,0.00948
ETHUSDT,1,1675110074228.0,1675110084498.0,0.01682
ETHUSDT,-1,1675110080516.0,1675110090557.0,-0.03428
ETHUSDT,1,1675110083710.0,1675110095564.0,0.02522
BTCUSDT,1,1675110090825.0,1675110103139.0,-0.00661
ETHUSDT,-1,1675110105536.0,1675110116050.0,0.04139
BTCUSDT,-1,1675110109300.0,1675110119846.0,0.07444
BTCUSDT,1,1675110119127.0,1675110129128.0,-0.11329
BTCUSDT,-1,1675110120167.0,1675110130196.0,0.06041
ETHUSDT,1,1675110120901.0,1675110130906.0,-0.20642
ETHUSDT,-1,1675110121129.0,1675110131141.0,0.20709
ETHUSDT,1,1675110129215.0,1675110139224.0,-0.29421
BTCUSDT,1,1675110129492.0,1675110139497.0,-0.28284
ETHUSDT,-1,1675110130607.0,1675110140614.0,0.39219
BTCUSDT,-1,1675110130603.0,1675110140629.0,0.39366
ETHUSDT,1,1675110131088.0,1675110141097.0,-0.41287
ETHUSDT,-1,1675110131304.0,1675110141310.0,0.40460
BTCUSDT,1,1675110131710.0,1675110141727.0,-0.44798
BTCUSDT,-1,1675110132235.0,1675110142236.0,0.43271
ETHUSDT,1,1675110133957.0,1675110143983.0,-0.05265
ETHUSDT,-1,1675110134009.0,1675110144011.0,0.04355
ETHUSDT,1,1675110134420.0,1675110144432.0,-0.06367
BTCUSDT,1,1675110135106.0,1675110145113.0,-0.21568
ETHUSDT,-1,1675110135512.0,1675110145520.0,0.02664
BTCUSDT,-1,1675110135554.0,1675110145570.0,0.14457
ETHUSDT,1,1675110136092.0,1675110146146.0,-0.01624
ETHUSDT,-1,1675110136226.0,1675110146229.0,-0.14187
ETHUSDT,1,1675110136552.0,1675110146571.0,0.01560
BTCUSDT,1,1675110136578.0,1675110146591.0,-0.08224
BTCUSDT,-1,1675110136960.0,1675110146961.0,0.09815
ETHUSDT,-1,1675110137112.0,1675110147140.0,-0.00390
BTCUSDT,1,1675110137548.0,1675110147562.0,-0.03670
ETHUSDT,1,1675110137710.0,1675110147738.0,0.00130
BTCUSDT,-1,1675110138177.0,1675110148207.0,-0.02654
BTCUSDT,1,1675110138725.0,1675110148739.0,-0.03007
ETHUSDT,-1,1675110138837.0,1675110148863.0,0.01169
BTCUSDT,-1,1675110139083.0,1675110149088.0,-0.02788
BTCUSDT,1,1675110139701.0,1675110149704.0,0.02212
BTCUSDT,-1,1675110139721.0,1675110149727.0,-0.06241
BTCUSDT,1,1675110139732.0,1675110149739.0,0.07614
BTCUSDT,-1,1675110139732.0,1675110149741.0,-0.07880
ETCUSDT,1,1675110139652.0,1675110149746.0,0.02387
ETCUSDT,-1,1675110140078.0,1675110150080.0,-0.14344
BTCUSDT,1,1675110140804.0,1675110150805.0,0.18781
BTCUSDT,-1,1675110140909.0,1675110150927.0,-0.22640
ETHUSDT,1,1675110141079.0,1675110151112.0,0.28502
ETHUSDT,-1,1675110141588.0,1675110151631.0,-0.32740
BTCUSDT,1,1675110141792.0,1675110151845.0,0.30540
BTCUSDT,-1,1675110141813.0,1675110151845.0,-0.33253
BTCUSDT,1,1675110141815.0,1675110151845.0,0.27207
ETHUSDT,1,1675110142099.0,1675110152102.0,0.30067
BTCUSDT,-1,1675110142062.0,1675110152115.0,-0.34986
BTCUSDT,1,1675110142581.0,1675110152633.0,0.33290
BTCUSDT,-1,1675110142761.0,1675110152791.0,-0.35872
BTCUSDT,1,1675110142894.0,1675110152916.0,0.32445
ETCUSDT,1,1675110143266.0,1675110153280.0,0.46489
ETCUSDT,-1,1675110143266.0,1675110153280.0,-0.61441
BTCUSDT,-1,1675110143343.0,1675110153363.0,-0.22728
BTCUSDT,1,1675110144094.0,1675110154106.0,0.20734
ETCUSDT,1,1675110144165.0,1675110154176.0,0.25370
ETHUSDT,-1,1675110144448.0,1675110154469.0,-0.11183
ETHUSDT,1,1675110144639.0,1675110154784.0,0.10403
ETHUSDT,-1,1675110145112.0,1675110155168.0,-0.18797
BTCUSDT,-1,1675110145184.0,1675110155185.0,-0.23125
BTCUSDT,1,1675110145194.0,1675110155213.0,0.19041
ETHUSDT,1,1675110145367.0,1675110155373.0,0.10725
BTCUSDT,-1,1675110148547.0,1675110158548.0,-0.17605
ETHUSDT,-1,1675110148765.0,1675110158800.0,-0.16109
BTCUSDT,1,1675110149412.0,1675110159423.0,0.16454
BTCUSDT,-1,1675110149565.0,1675110159599.0,-0.18625
ETHUSDT,1,1675110150179.0,1675110160191.0,0.09545
BTCUSDT,1,1675110150238.0,1675110160259.0,0.14021
ETHUSDT,-1,1675110151926.0,1675110161927.0,-0.08698
ETHUSDT,1,1675110152704.0,1675110162710.0,0.06228
BTCUSDT,-1,1675110153100.0,1675110163107.0,-0.11666
ETHUSDT,-1,1675110153123.0,1675110163202.0,-0.12981
ETCUSDT,-1,1675110153767.0,1675110163790.0,-0.23376
BTCUSDT,1,1675110154061.0,1675110164064.0,0.18170
BTCUSDT,-1,1675110154115.0,1675110164119.0,-0.18968
BTCUSDT,1,1675110154565.0,1675110164571.0,0.17329
ETHUSDT,1,1675110154966.0,1675110165014.0,0.20128
ETCUSDT,1,1675110155640.0,1675110165828.0,0.26720
ETHUSDT,-1,1675110157226.0,1675110167494.0,-0.11616
BTCUSDT,-1,1675110157281.0,1675110167496.0,-0.07732
BTCUSDT,1,1675110157898.0,1675110167981.0,0.07376
ETCUSDT,-1,1675110158086.0,1675110168089.0,-0.19066
ETHUSDT,1,1675110158469.0,1675110168625.0,0.06032
ETCUSDT,1,1675110158863.0,1675110169472.0,0.00000
BTCUSDT,-1,1675110159380.0,1675110169622.0,-0.06272
ETHUSDT,-1,1675110159891.0,1675110169979.0,-0.09666
ETCUSDT,-1,1675110160124.0,1675110170341.0,-0.26711
ETHUSDT,1,1675110160745.0,1675110170756.0,0.07070
BTCUSDT,1,1675110160689.0,1675110170803.0,0.03267
BTCUSDT,-1,1675110160916.0,1675110171041.0,-0.07156
ETCUSDT,1,1675110161116.0,1675110171148.0,0.11431
ETHUSDT,-1,1675110160942.0,1675110171236.0,-0.10641
BTCUSDT,1,1675110161491.0,1675110171549.0,0.04415
ETHUSDT,1,1675110161579.0,1675110171594.0,0.08952
BTCUSDT,-1,1675110162116.0,1675110172152.0,-0.07154
ETHUSDT,-1,1675110162147.0,1675110172162.0,-0.10508
ETHUSDT,1,1675110162271.0,1675110172377.0,0.08366
BTCUSDT,1,1675110162713.0,1675110172714.0,0.03399
BTCUSDT,-1,1675110164952.0,1675110174974.0,-0.02207
ETHUSDT,-1,1675110166624.0,1675110176669.0,0.00778
ETHUSDT,1,1675110168868.0,1675110178929.0,0.01815
BTCUSDT,1,1675110168557.0,1675110178974.0,0.00927
BTCUSDT,-1,1675110173767.0,1675110183771.0,0.00132
BTCUSDT,1,1675110175027.0,1675110185111.0,-0.13192
ETHUSDT,-1,1675110175566.0,1675110185581.0,0.16067
BTCUSDT,-1,1675110177279.0,1675110187367.0,0.06004
BTCUSDT,1,1675110179796.0,1675110190423.0,-0.13767
ETHUSDT,1,1675110181538.0,1675110192088.0,-0.08681
BTCUSDT,-1,1675110183481.0,1675110193487.0,0.10679
ETHUSDT,-1,1675110183821.0,1675110193850.0,0.08945
ETCUSDT,-1,1675110187021.0,1675110197027.0,-0.01427
BTCUSDT,1,1675110187492.0,1675110197510.0,0.00707
ETHUSDT,1,1675110187658.0,1675110197801.0,0.00000
BTCUSDT,-1,1675110189371.0,1675110199417.0,-0.06186
ETHUSDT,-1,1675110190639.0,1675110201150.0,-0.07328
BTCUSDT,1,1675110191524.0,1675110201551.0,0.02959
ETHUSDT,1,1675110193733.0,1675110203814.0,0.09924
BTCUSDT,-1,1675110193729.0,1675110203909.0,-0.07467
ETHUSDT,-1,1675110195076.0,1675110205349.0,-0.12781
BTCUSDT,1,1675110196386.0,1675110206922.0,0.09763
ETCUSDT,1,1675110197064.0,1675110207078.0,0.09985
ETHUSDT,1,1675110197093.0,1675110207099.0,0.11085
ETHUSDT,-1,1675110201314.0,1675110211651.0,-0.16667
ETHUSDT,1,1675110201834.0,1675110211991.0,0.09332
ETHUSDT,-1,1675110207822.0,1675110217923.0,-0.07446
ETHUSDT,1,1675110212167.0,1675110222357.0,0.05567
BTCUSDT,-1,1675110211817.0,1675110222390.0,-0.08296
BTCUSDT,1,1675110212007.0,1675110222390.0,0.07015
BTCUSDT,-1,1675110215768.0,1675110225821.0,-0.10898
BTCUSDT,1,1675110216327.0,1675110226329.0,0.09176
BTCUSDT,-1,1675110225891.0,1675110236025.0,0.02072
ETCUSDT,-1,1675110226168.0,1675110236558.0,0.00950
ETHUSDT,-1,1675110226699.0,1675110236754.0,0.07694
ETHUSDT,1,1675110226699.0,1675110236827.0,-0.09309
ETHUSDT,-1,1675110228251.0,1675110238323.0,0.06595
BTCUSDT,1,1675110228443.0,1675110238479.0,-0.05904
